category,sample_idx,layer_idx,max_attn_idx
10,1,5,0-0-2-3-4-5-6-7-8-9-10-11-0-0-13-15-16-17-18-18-18-21-21-23-24-24-24
10,1,5,0-1-2-2-2-2-2-2-2-2-2-2-12-13-14-14-14-14-14-14-14-13-13-13-13-0-0
10,1,5,0-0-2-3-4-5-6-7-8-8-10-11-0-0-0-11-15-15-15-15-15-15-15-15-15-15-15
10,1,5,0-0-2-2-2-2-2-2-2-2-2-2-1-13-1-1-1-1-1-12-12-1-1-1-1-1-13
10,1,5,0-1-2-2-2-5-6-7-8-9-10-10-0-13-13-0-2-2-15-15-15-15-15-15-15-15-0
10,1,5,0-0-2-3-4-4-4-7-8-9-10-10-0-12-12-12-9-15-9-9-9-9-15-15-15-9-15
10,1,5,0-1-2-3-4-5-6-6-8-9-10-11-0-13-13-11-16-17-18-19-19-19-19-19-19-25-13
10,1,5,0-0-2-3-3-3-0-0-0-0-0-0-11-10-7-12-12-12-12-12-12-12-12-12-12-12-12
10,1,5,0-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-15-15-15-14-14-14-14-15-24-14-13
10,1,5,0-0-2-2-2-2-2-0-0-0-0-0-1-1-1-12-12-12-12-12-12-12-12-12-12-12-12
10,1,5,0-0-2-3-4-5-6-7-8-9-10-11-11-13-13-15-15-15-15-15-15-15-15-15-15-15-15
10,1,5,0-0-2-3-4-5-6-7-8-9-10-11-12-13-13-13-13-13-13-13-13-13-13-13-13-13-13
10,1,6,0-1-2-3-4-5-6-6-6-6-6-6-0-0-0-6-2-2-2-2-2-2-2-2-2-2-5
10,1,6,0-1-2-3-4-5-6-7-8-9-10-10-4-1-1-10-4-4-3-3-3-4-4-4-3-3-3
10,1,6,0-1-2-1-1-1-1-1-1-1-1-1-12-1-14-14-14-14-14-14-14-14-14-14-14-14-14
10,1,6,0-1-2-2-2-2-2-2-2-2-2-2-2-1-1-11-14-14-14-14-14-14-14-14-14-14-14
10,1,6,0-1-2-3-4-5-6-6-6-6-6-6-0-0-7-7-6-6-6-6-6-2-6-6-6-6-6
10,1,6,0-1-2-3-4-5-6-7-8-9-10-11-12-4-11-15-12-12-12-12-12-12-12-12-12-12-15
10,1,6,0-1-2-3-4-5-6-6-6-6-6-6-12-13-8-5-6-6-6-5-5-5-6-6-6-5-2
10,1,6,0-1-2-3-3-3-3-3-3-3-3-3-0-13-13-12-3-3-2-2-2-3-3-3-3-3-3
10,1,6,0-0-2-3-4-2-2-2-2-2-2-2-1-1-1-2-2-2-2-2-2-2-2-2-2-1-1
10,1,6,0-1-2-3-4-5-6-5-5-5-10-11-12-13-13-13-13-13-13-13-13-13-13-13-13-13-13
10,1,6,0-1-2-3-4-5-6-7-8-9-10-11-11-10-1-11-15-15-15-15-15-15-15-15-15-15-15
10,1,6,0-1-2-3-4-5-5-7-8-9-10-10-1-13-13-15-15-15-15-15-15-15-15-15-15-15-26
10,1,7,0-1-2-3-4-5-6-6-6-6-6-6-1-1-1-7-6-6-6-6-6-6-6-6-6-6-6
10,1,7,0-1-2-3-4-5-6-7-8-9-10-10-9-3-3-10-16-16-16-16-16-21-21-21-21-21-3
10,1,7,0-1-2-2-2-2-2-2-2-2-2-2-12-12-12-12-12-12-12-19-20-20-20-20-20-25-25
