category,sample_idx,layer_idx,head_idx,kl
2,1,8,4,2.755821
2,1,8,5,0.6898861
2,1,8,6,0.83952343
2,1,8,7,0.7277428
2,1,8,8,1.4525979
2,1,8,9,0.8294428
2,1,8,10,1.0439615
2,1,8,11,0.81317633
2,1,9,0,2.5400028
2,1,9,1,0.932932
2,1,9,2,0.5983043
2,1,9,3,2.6371458
2,1,9,4,1.8943208
2,1,9,5,3.4048011
2,1,9,6,1.6519483
2,1,9,7,1.2892672
2,1,9,8,0.52451074
2,1,9,9,4.520461
2,1,9,10,1.7591813
2,1,9,11,1.2400144
2,1,10,0,1.0118835
2,1,10,1,0.050271966
2,1,10,2,0.6634004
2,1,10,3,2.6200657
2,1,10,4,5.814717
2,1,10,5,1.1010975
2,1,10,6,0.46650037
2,1,10,7,1.2760578
2,1,10,8,0.99920094
2,1,10,9,2.0416608
2,1,10,10,0.5679976
2,1,10,11,2.0956814
2,1,11,0,1.1460567
2,1,11,1,0.94055545
2,1,11,2,0.8776275
2,1,11,3,1.8198131
2,1,11,4,2.549216
2,1,11,5,0.7117578
2,1,11,6,2.2107925
2,1,11,7,1.1295551
2,1,11,8,4.9294252
2,1,11,9,7.989745
2,1,11,10,0.56195086
2,1,11,11,1.8547195
2,2,0,0,0.49806184
2,2,0,1,0.53021777
2,2,0,2,0.43170962
2,2,0,3,0.15243793
2,2,0,4,0.90232736
2,2,0,5,0.5365299
2,2,0,6,0.20585294
2,2,0,7,0.153622
2,2,0,8,1.0040823
2,2,0,9,0.3234333
2,2,0,10,0.087098576
2,2,0,11,0.3417333
2,2,1,0,0.5947451
2,2,1,1,2.229845
2,2,1,2,0.767011
2,2,1,3,0.17941222
2,2,1,4,0.6850118
2,2,1,5,0.5125927
2,2,1,6,1.209552
2,2,1,7,0.47829193
2,2,1,8,3.635778
2,2,1,9,3.0120344
2,2,1,10,0.39751354
2,2,1,11,0.10719442
2,2,2,0,0.782447
2,2,2,1,0.14018887
2,2,2,2,1.6015022
2,2,2,3,0.2389889
2,2,2,4,0.17222248
2,2,2,5,0.4804965
2,2,2,6,0.4756927
2,2,2,7,0.2988711
2,2,2,8,1.4949459
2,2,2,9,0.33908436
2,2,2,10,0.7774974
2,2,2,11,1.4034842
2,2,3,0,0.34917068
2,2,3,1,1.3314036
2,2,3,2,1.2539598
2,2,3,3,0.6907365
2,2,3,4,1.3070734
2,2,3,5,0.43408912
2,2,3,6,0.09458016
2,2,3,7,0.28788093
2,2,3,8,0.3439321
2,2,3,9,0.24052453
2,2,3,10,0.09188752
2,2,3,11,0.33632484
2,2,4,0,0.16733785
2,2,4,1,0.13115783
2,2,4,2,0.22865501
2,2,4,3,0.19342136
2,2,4,4,0.14541475
2,2,4,5,2.1154413
2,2,4,6,0.3006928
2,2,4,7,0.31786498
2,2,4,8,0.100767575
2,2,4,9,0.76058614
2,2,4,10,0.22670054
2,2,4,11,0.744015
2,2,5,0,0.84880126
2,2,5,1,0.45170408
2,2,5,2,0.6610637
2,2,5,3,0.1631879
2,2,5,4,0.6040631
2,2,5,5,0.16850194
2,2,5,6,3.0180957
2,2,5,7,1.0010164
2,2,5,8,0.3025595
2,2,5,9,0.20464297
2,2,5,10,0.28393227
2,2,5,11,0.51298106
2,2,6,0,0.37838322
2,2,6,1,1.7477367
2,2,6,2,0.16446097
2,2,6,3,0.73111355
2,2,6,4,0.19899242
2,2,6,5,0.5488607
2,2,6,6,0.80313176
2,2,6,7,1.9581492
2,2,6,8,0.12419586
