category,sample_idx,layer_idx,head_idx,kl
2,4,3,4,4.0082603
2,4,3,5,4.1564713
2,4,3,6,3.1312962
2,4,3,7,7.0265055
2,4,3,8,8.099931
2,4,3,9,4.338267
2,4,3,10,2.8779423
2,4,3,11,3.459147
2,4,4,0,1.7485584
2,4,4,1,5.230269
2,4,4,2,2.1969845
2,4,4,3,1.7015026
2,4,4,4,1.8942764
2,4,4,5,4.3925195
2,4,4,6,2.695142
2,4,4,7,2.711719
2,4,4,8,4.8080006
2,4,4,9,3.2793841
2,4,4,10,3.0819385
2,4,4,11,2.7632165
2,4,5,0,3.0978518
2,4,5,1,8.253528
2,4,5,2,2.2887344
2,4,5,3,3.3040223
2,4,5,4,1.1817765
2,4,5,5,2.8897362
2,4,5,6,5.1766915
2,4,5,7,5.386332
2,4,5,8,4.6740174
2,4,5,9,1.5520356
2,4,5,10,6.4014587
2,4,5,11,5.502044
2,4,6,0,4.723262
2,4,6,1,5.3349533
2,4,6,2,4.1221104
2,4,6,3,7.292041
2,4,6,4,3.4869418
2,4,6,5,4.4247003
2,4,6,6,5.089255
2,4,6,7,4.9338107
2,4,6,8,1.3174778
2,4,6,9,2.1295292
2,4,6,10,7.8114243
2,4,6,11,1.4810522
2,4,7,0,1.9583687
2,4,7,1,5.5590534
2,4,7,2,3.240656
2,4,7,3,0.70911264
2,4,7,4,4.185823
2,4,7,5,9.400774
2,4,7,6,5.353611
2,4,7,7,2.8778248
2,4,7,8,4.23063
2,4,7,9,3.3199806
2,4,7,10,1.6523396
2,4,7,11,3.731025
2,4,8,0,1.373976
2,4,8,1,2.4319873
2,4,8,2,1.6431735
2,4,8,3,3.9432964
2,4,8,4,10.193837
2,4,8,5,3.7889142
2,4,8,6,1.330487
2,4,8,7,3.3504403
2,4,8,8,8.681695
2,4,8,9,3.3884647
2,4,8,10,1.233463
2,4,8,11,13.499506
2,4,9,0,1.2672942
2,4,9,1,4.112199
2,4,9,2,3.325856
2,4,9,3,3.0194159
2,4,9,4,1.0377935
