category,sample_idx,layer_idx,head_idx,kl
2,1,7,9,4.13853
2,1,7,10,2.6812158
2,1,7,11,4.319866
2,1,8,0,11.745703
2,1,8,1,6.0118546
2,1,8,2,1.6872753
2,1,8,3,9.537992
2,1,8,4,3.1022327
2,1,8,5,6.9912887
2,1,8,6,1.7688738
2,1,8,7,3.807026
2,1,8,8,2.6941512
2,1,8,9,4.9579906
2,1,8,10,2.1515105
2,1,8,11,13.357567
2,1,9,0,2.6408677
2,1,9,1,13.384977
2,1,9,2,4.9177465
2,1,9,3,7.9378686
2,1,9,4,3.101091
2,1,9,5,7.138997
2,1,9,6,13.908101
2,1,9,7,10.138037
2,1,9,8,2.407211
2,1,9,9,13.323949
2,1,9,10,4.786149
2,1,9,11,8.292167
2,1,10,0,8.538586
2,1,10,1,4.569893
2,1,10,2,3.0464013
2,1,10,3,7.6177697
2,1,10,4,5.3947897
2,1,10,5,8.651006
2,1,10,6,6.146746
2,1,10,7,1.8097093
2,1,10,8,3.9249942
2,1,10,9,1.332681
2,1,10,10,9.036974
2,1,10,11,6.6497498
2,1,11,0,2.2064614
2,1,11,1,3.5500476
2,1,11,2,4.4399157
2,1,11,3,3.3653617
2,1,11,4,1.5940254
2,1,11,5,4.3346014
2,1,11,6,5.877937
2,1,11,7,4.665284
2,1,11,8,9.544329
2,1,11,9,2.7047832
2,1,11,10,0.68454504
2,1,11,11,6.8619018
2,2,0,0,3.6770496
2,2,0,1,1.1839747
2,2,0,2,2.397079
2,2,0,3,3.6629987
2,2,0,4,2.7682154
2,2,0,5,1.9182155
2,2,0,6,2.5678973
2,2,0,7,2.2363737
2,2,0,8,3.4617474
2,2,0,9,2.9576678
2,2,0,10,1.52232
2,2,0,11,3.1274123
2,2,1,0,3.2489781
2,2,1,1,1.8967056
2,2,1,2,2.6101632
2,2,1,3,2.7212598
2,2,1,4,2.2667854
2,2,1,5,1.5746739
2,2,1,6,2.8541503
2,2,1,7,2.5366585
2,2,1,8,3.0957904
2,2,1,9,3.6871204
2,2,1,10,2.5349126
2,2,1,11,2.8621836
2,2,2,0,1.6289346
2,2,2,1,3.1738992
2,2,2,2,3.2430587
2,2,2,3,1.4860208
2,2,2,4,1.5097277
2,2,2,5,2.0757623
2,2,2,6,1.5280755
2,2,2,7,3.459388
2,2,2,8,1.5201428
2,2,2,9,2.148665
2,2,2,10,0.924477
2,2,2,11,2.100905
2,2,3,0,1.6413901
2,2,3,1,1.4173573
2,2,3,2,1.6088333
2,2,3,3,2.497242
2,2,3,4,1.1672767
2,2,3,5,2.4575138
2,2,3,6,0.9434
2,2,3,7,1.8100824
2,2,3,8,1.631608
2,2,3,9,1.9374005
2,2,3,10,6.056525
2,2,3,11,2.2988615
2,2,4,0,1.2582374
2,2,4,1,1.6645533
2,2,4,2,3.3101335
2,2,4,3,5.01333
2,2,4,4,3.6811287
2,2,4,5,9.527313
2,2,4,6,6.6425605
2,2,4,7,2.7849092
2,2,4,8,2.6892924
2,2,4,9,2.2237554
2,2,4,10,8.144747
2,2,4,11,1.3613746
2,2,5,0,11.335135
2,2,5,1,5.5366354
2,2,5,2,1.0596361
2,2,5,3,2.7155643
2,2,5,4,3.4254081
2,2,5,5,2.7972572
2,2,5,6,4.1866665
2,2,5,7,2.5615551
2,2,5,8,2.099262
2,2,5,9,1.1236902
2,2,5,10,2.6095204
2,2,5,11,1.7054873
2,2,6,0,2.310416
2,2,6,1,2.041456
2,2,6,2,2.1848168
2,2,6,3,2.11675
2,2,6,4,3.581142
2,2,6,5,3.8128572
2,2,6,6,1.6078441
2,2,6,7,1.0219184
2,2,6,8,1.9720293
2,2,6,9,4.8222756
2,2,6,10,1.3563832
2,2,6,11,2.824955
2,2,7,0,2.8792338
2,2,7,1,2.1993477
2,2,7,2,0.9214438
2,2,7,3,0.9903408
2,2,7,4,0.8231362
2,2,7,5,0.7131716
2,2,7,6,0.8890109
2,2,7,7,4.887297
2,2,7,8,4.5845904
2,2,7,9,3.7978833
2,2,7,10,3.249374
2,2,7,11,2.0536568
2,2,8,0,5.8206472
2,2,8,1,4.4423547
2,2,8,2,1.1924984
2,2,8,3,9.785574
2,2,8,4,3.1260803
2,2,8,5,2.0928123
2,2,8,6,1.825993
2,2,8,7,3.2026744
2,2,8,8,2.144482
2,2,8,9,2.869907
2,2,8,10,0.6688314
2,2,8,11,10.506482
2,2,9,0,3.972591
2,2,9,1,9.501498
2,2,9,2,4.676868
2,2,9,3,3.0804763
2,2,9,4,2.042543
2,2,9,5,5.652901
2,2,9,6,5.102538
2,2,9,7,11.673285
2,2,9,8,1.4742668
2,2,9,9,12.318399
2,2,9,10,5.0007267
2,2,9,11,5.3962183
2,2,10,0,9.515999
2,2,10,1,2.1337419
2,2,10,2,2.5828102
2,2,10,3,7.7338896
2,2,10,4,2.4226308
2,2,10,5,9.535856
2,2,10,6,7.120267
2,2,10,7,3.1900926
2,2,10,8,3.426883
2,2,10,9,2.457059
2,2,10,10,4.844095
2,2,10,11,5.971723
2,2,11,0,2.0208504
2,2,11,1,1.8011974
2,2,11,2,4.198858
2,2,11,3,1.849686
2,2,11,4,1.2363049
2,2,11,5,3.2412326
2,2,11,6,8.404394
2,2,11,7,2.6780305
2,2,11,8,3.8499687
2,2,11,9,2.5525064
2,2,11,10,0.7688027
2,2,11,11,7.6998544
2,3,0,0,3.0466087
2,3,0,1,2.058117
2,3,0,2,2.765826
2,3,0,3,3.583339
2,3,0,4,2.6448178
2,3,0,5,2.4575565
2,3,0,6,2.553843
2,3,0,7,1.7302511
2,3,0,8,2.417797
2,3,0,9,4.4881177
2,3,0,10,0.99699974
2,3,0,11,3.784418
2,3,1,0,3.4490433
2,3,1,1,1.5542142
2,3,1,2,2.656686
2,3,1,3,1.7750086
2,3,1,4,2.837746
2,3,1,5,1.168436
2,3,1,6,2.356854
2,3,1,7,3.399985
2,3,1,8,3.5833097
2,3,1,9,4.614337
2,3,1,10,3.1987157
2,3,1,11,1.7365501
2,3,2,0,2.5327652
2,3,2,1,0.7786598
2,3,2,2,3.0191674
2,3,2,3,4.6025014
2,3,2,4,1.6278969
2,3,2,5,2.2849994
2,3,2,6,2.3291106
2,3,2,7,4.9190774
2,3,2,8,1.6405375
2,3,2,9,1.154095
2,3,2,10,2.6279285
2,3,2,11,1.4416302
2,3,3,0,1.7285608
2,3,3,1,2.7855613
2,3,3,2,1.6974571
2,3,3,3,1.3309792
2,3,3,4,1.5623156
2,3,3,5,2.335106
2,3,3,6,1.2911534
2,3,3,7,0.48335558
2,3,3,8,2.9392009
2,3,3,9,0.8944534
2,3,3,10,5.51962
2,3,3,11,2.38556
2,3,4,0,2.1590824
2,3,4,1,1.8827575
2,3,4,2,6.520793
2,3,4,3,11.381418
2,3,4,4,1.9206593
2,3,4,5,8.133711
2,3,4,6,11.512823
2,3,4,7,1.7488945
2,3,4,8,1.1306143
2,3,4,9,2.2266073
2,3,4,10,4.8511596
2,3,4,11,1.5778563
2,3,5,0,12.222761
2,3,5,1,6.0784073
2,3,5,2,1.3989084
2,3,5,3,2.2864747
2,3,5,4,2.3454955
2,3,5,5,7.1842027
2,3,5,6,7.7499566
2,3,5,7,1.8618271
2,3,5,8,1.6797358
2,3,5,9,1.7858229
2,3,5,10,1.1140912
2,3,5,11,1.7091675
2,3,6,0,3.6772747
2,3,6,1,2.2355165
2,3,6,2,1.3490756
2,3,6,3,4.4130745
2,3,6,4,3.75103
2,3,6,5,3.2916865
2,3,6,6,2.8441412
2,3,6,7,1.8702526
2,3,6,8,0.5333833
2,3,6,9,3.9079537
2,3,6,10,0.8882904
2,3,6,11,3.444378
2,3,7,0,2.243829
2,3,7,1,3.065124
2,3,7,2,1.6388772
2,3,7,3,1.8811352
2,3,7,4,1.1760641
2,3,7,5,0.7567571
2,3,7,6,1.323805
2,3,7,7,3.7986217
2,3,7,8,5.0162735
2,3,7,9,3.5544434
2,3,7,10,3.3718667
2,3,7,11,4.510707
2,3,8,0,11.731395
2,3,8,1,6.2225966
2,3,8,2,1.3033066
2,3,8,3,13.056233
2,3,8,4,3.0178146
2,3,8,5,6.378314
2,3,8,6,2.2810864
2,3,8,7,4.051982
2,3,8,8,3.0415883
2,3,8,9,4.0101495
2,3,8,10,3.0502465
2,3,8,11,12.392978
2,3,9,0,2.6031785
2,3,9,1,12.900566
2,3,9,2,6.8910475
2,3,9,3,6.503707
2,3,9,4,3.0295835
2,3,9,5,8.891148
2,3,9,6,12.628539
2,3,9,7,10.319885
2,3,9,8,3.8168435
2,3,9,9,13.153458
2,3,9,10,3.9318242
2,3,9,11,11.279425
2,3,10,0,8.966235
2,3,10,1,3.3010533
2,3,10,2,4.547703
2,3,10,3,9.169909
2,3,10,4,4.123316
2,3,10,5,8.345515
2,3,10,6,5.54556
2,3,10,7,5.6818523
2,3,10,8,4.882863
2,3,10,9,1.4363729
2,3,10,10,8.100277
2,3,10,11,5.0556607
2,3,11,0,2.2996116
2,3,11,1,4.6564865
2,3,11,2,3.9533486
2,3,11,3,4.2556715
2,3,11,4,1.2318699
2,3,11,5,5.774097
2,3,11,6,3.6035073
2,3,11,7,4.0783224
2,3,11,8,9.199626
2,3,11,9,2.7985084
2,3,11,10,1.7872763
2,3,11,11,8.316347
2,4,0,0,2.5118055
2,4,0,1,2.1659575
2,4,0,2,6.381403
2,4,0,3,3.5592902
2,4,0,4,2.693384
2,4,0,5,3.8206594
2,4,0,6,3.6082
2,4,0,7,1.8087159
2,4,0,8,2.487891
2,4,0,9,5.781132
2,4,0,10,1.8528546
2,4,0,11,4.61487
2,4,1,0,4.463027
2,4,1,1,3.5918932
2,4,1,2,3.7672434
2,4,1,3,2.8155618
2,4,1,4,2.8416317
