category,sample_idx,layer_idx,max_attn_idx
12,2,4,0-1-1-1-1-0-6-7-8-7-0-5-12-13-5-5-5-5-5-4-7-7-20-7-23-20-20
12,2,4,0-1-1-1-1-1-6-6-6-8-0-5-1-1-5-4-5-4-5-8-9-9-8-9-9-8-8
12,2,4,0-0-0-0-0-5-6-6-6-6-5-5-5-5-14-5-15-5-17-9-19-19-9-22-22-9-6
12,2,4,0-0-1-1-1-1-6-6-6-6-1-5-1-1-0-1-0-1-0-18-6-6-20-6-6-20-9
12,2,4,0-1-1-1-1-1-6-6-6-6-0-5-12-5-0-0-0-0-0-9-6-6-9-6-6-9-9
12,2,4,0-0-2-2-4-5-6-6-7-5-5-3-5-5-1-3-3-3-3-9-9-9-9-9-9-9-9
12,2,4,0-0-0-0-0-0-3-7-7-7-6-5-6-13-5-5-4-16-4-18-19-19-18-22-22-18-10
12,2,5,0-0-2-3-4-4-6-7-7-7-5-5-5-5-5-5-5-5-5-9-7-9-9-9-9-9-9
12,2,5,0-0-0-0-0-1-6-6-6-6-1-1-1-1-1-1-1-1-1-9-7-9-9-9-9-9-9
12,2,5,0-0-0-0-0-1-6-6-6-6-5-5-5-5-5-5-5-5-5-9-9-9-9-9-9-9-9
12,2,5,0-1-2-2-4-4-6-7-7-8-5-5-5-5-5-5-2-5-2-19-9-9-20-9-9-20-8
12,2,5,0-0-0-0-0-0-1-7-7-7-6-11-11-5-5-5-5-5-5-5-19-21-9-9-22-9-9
12,2,5,0-1-2-0-2-0-6-6-6-9-0-1-1-1-0-1-0-1-0-17-7-7-17-7-7-17-7
12,2,5,0-1-1-1-1-1-6-7-7-7-1-1-1-1-1-1-1-1-1-9-9-9-9-9-9-9-9
12,2,5,0-1-1-1-1-1-6-7-7-8-1-1-1-1-1-1-1-3-1-9-9-9-9-9-9-9-26
12,2,5,0-0-0-0-3-3-6-7-7-7-5-5-5-5-5-5-5-5-5-19-20-20-6-23-20-23-26
12,2,5,0-1-1-1-1-5-6-7-7-7-1-5-1-5-5-5-5-16-5-9-7-9-9-9-9-9-9
12,2,5,0-1-1-1-1-0-6-6-7-7-1-5-5-5-5-5-5-5-5-9-9-9-9-9-9-9-9
12,2,5,0-0-0-0-0-0-6-7-7-7-7-7-7-0-5-5-5-5-5-9-8-8-9-8-8-9-7
12,2,6,0-1-1-1-1-1-6-7-8-8-1-4-5-5-0-5-0-16-0-8-8-8-8-8-8-8-8
12,2,6,0-1-1-1-1-1-6-6-8-6-0-0-0-0-14-0-15-9-15-9-19-19-21-22-23-23-23
12,2,6,0-0-0-0-1-0-6-6-6-7-0-0-0-0-0-0-1-0-0-19-19-19-22-22-22-22-22
12,2,6,0-0-0-0-0-0-6-6-6-6-0-5-0-5-5-5-5-5-5-18-9-9-18-9-9-18-9
12,2,6,0-1-1-1-1-1-6-6-8-8-1-1-1-1-5-5-2-16-2-19-9-9-20-9-9-20-20
12,2,6,0-1-1-0-0-0-6-6-6-6-6-6-6-1-6-12-6-12-6-12-6-6-21-6-6-24-24
12,2,6,0-0-0-0-0-4-6-6-6-6-6-5-11-5-13-3-13-3-13-3-7-9-9-7-7-9-9
12,2,6,0-1-2-1-1-2-6-0-7-0-5-6-6-5-5-5-5-5-5-5-19-19-20-22-22-24-25
12,2,6,0-0-0-0-0-0-6-6-6-6-0-1-1-5-0-5-0-1-0-6-6-6-7-6-6-7-6
12,2,6,0-0-0-0-0-0-6-6-6-6-0-11-0-1-13-1-1-1-0-19-7-7-9-7-7-9-7
12,2,6,0-1-2-2-4-4-6-6-6-6-7-6-7-9-14-15-15-16-17-18-19-19-21-19-1-24-24
12,2,6,0-0-1-1-1-1-6-7-7-6-1-1-1-1-0-1-0-1-0-8-7-7-20-7-7-20-8
12,2,7,0-1-1-1-1-4-6-6-8-8-5-5-5-5-0-5-0-5-0-3-20-20-21-20-20-21-20
12,2,7,0-0-0-0-0-0-6-6-6-6-0-0-0-5-5-5-5-5-3-17-9-9-17-9-9-7-7
12,2,7,0-0-2-3-4-5-1-7-7-7-5-5-5-5-13-5-13-5-13-5-19-19-2-19-13-2-2
12,2,7,0-1-1-1-3-5-6-6-6-6-1-1-1-1-0-5-13-5-13-9-9-9-9-9-9-9-9
12,2,7,0-1-1-1-1-3-6-6-7-7-10-10-10-10-13-15-0-15-0-19-20-20-20-22-20-20-20
12,2,7,0-1-2-2-3-1-6-6-6-9-1-1-1-1-0-1-0-1-0-8-7-7-8-7-7-8-9
12,2,7,0-0-0-0-0-0-2-7-6-6-5-11-11-5-0-5-0-4-0-9-9-9-9-9-22-9-9
12,2,7,0-1-1-1-1-1-6-6-6-8-0-11-11-5-5-5-5-5-5-19-19-19-20-23-23-20-20
12,2,7,0-0-0-0-0-0-6-7-6-6-1-1-12-1-1-1-1-5-1-9-9-9-9-9-9-9-9
12,2,7,0-1-1-1-1-1-6-6-6-3-10-10-10-13-14-15-16-15-18-5-20-21-5-23-23-5-9
12,2,7,0-1-1-1-1-5-6-7-7-7-5-5-0-5-5-5-5-5-5-19-19-19-9-23-22-9-26
12,2,7,0-0-0-0-0-0-6-0-0-6-0-0-0-1-5-5-5-5-6-8-20-6-7-7-23-7-7
12,2,8,0-1-1-1-1-5-6-7-6-6-1-5-1-5-5-5-5-5-5-9-20-9-20-20-9-23-23
12,2,8,0-1-1-1-1-5-0-7-7-8-3-2-2-3-5-3-2-3-2-3-3-20-20-23-23-23-20
12,2,8,0-1-0-0-1-5-6-6-6-6-1-1-1-1-0-1-0-1-0-18-9-6-20-9-6-24-9
12,2,8,0-0-0-0-0-0-6-7-7-7-5-5-0-5-5-5-5-5-5-5-19-19-22-22-22-8-26
12,2,8,0-1-1-1-1-1-6-1-1-4-0-0-0-0-1-0-1-0-1-0-1-20-0-1-23-23-24
12,2,8,0-1-0-0-1-5-6-7-7-7-0-1-10-1-0-1-0-1-0-8-7-19-21-7-22-24-24
12,2,8,0-0-0-2-4-5-6-6-6-6-0-0-6-0-0-14-0-16-0-19-19-9-21-21-9-24-24
12,2,8,0-1-1-1-1-1-6-6-1-1-1-1-1-1-0-1-0-1-0-4-6-6-21-23-6-24-24
12,2,8,0-0-2-2-2-2-6-7-7-8-5-3-5-4-2-4-2-4-2-8-8-7-7-8-7-7-8
12,2,8,0-0-1-1-1-5-6-7-8-8-5-5-5-5-1-5-1-5-1-19-19-8-21-22-22-21-21
12,2,8,0-0-0-0-0-5-6-7-7-9-5-5-5-13-0-15-0-17-0-19-19-8-22-22-7-24-22
12,2,8,0-0-0-3-4-5-6-6-6-6-3-1-1-1-5-1-4-1-5-8-8-7-8-8-7-8-8
12,2,9,0-0-1-1-1-5-1-7-8-8-5-5-1-5-14-5-14-5-14-8-8-8-21-8-8-24-26
12,2,9,0-1-1-1-1-1-6-5-2-5-1-0-0-0-13-0-13-0-13-0-13-12-21-5-24-24-24
12,2,9,0-0-0-0-0-5-5-6-6-6-5-5-5-5-5-5-0-5-0-19-17-6-20-17-6-20-20
12,2,9,0-0-1-1-1-1-0-6-6-6-0-1-0-1-14-1-14-1-14-7-7-21-22-7-21-25-25
12,2,9,0-0-0-0-0-5-1-7-6-0-5-5-0-5-5-5-5-5-5-6-8-8-9-9-9-24-24
12,2,9,0-1-1-1-1-1-6-7-7-7-1-5-5-5-0-5-0-5-0-5-20-7-18-23-7-18-23
12,2,9,0-1-1-1-1-5-6-7-7-4-5-5-5-5-5-4-1-4-1-9-9-6-6-9-6-6-9
12,2,9,0-0-2-2-2-5-6-6-6-6-5-5-5-5-5-5-5-5-5-19-19-19-21-19-23-25-25
12,2,9,0-1-2-3-4-5-5-7-7-5-5-5-5-5-5-5-5-5-5-18-19-20-18-20-23-18-18
12,2,9,0-0-2-0-2-5-6-7-8-8-0-5-0-5-0-14-0-14-0-4-19-21-4-22-24-9-8
12,2,9,0-1-1-3-3-5-1-7-8-9-5-5-5-5-5-5-5-5-5-9-8-8-21-9-8-24-24
12,2,9,0-1-0-0-1-5-1-0-5-5-5-5-5-5-0-5-0-5-0-9-8-6-9-9-6-9-9
12,2,10,0-0-0-0-0-5-6-7-4-4-0-5-5-5-0-5-0-5-0-8-8-6-8-8-6-25-26
12,2,10,0-1-2-3-3-3-4-6-6-6-5-5-5-1-12-1-12-1-12-8-8-9-8-8-22-21-24
12,2,10,0-1-2-2-2-5-6-6-7-5-0-1-0-1-0-1-0-1-0-8-6-6-7-22-6-6-21
12,2,10,0-1-1-1-1-5-1-5-5-5-5-5-5-5-0-5-0-5-18-9-9-6-9-9-6-9-9
12,2,10,0-1-1-1-1-5-6-7-8-8-1-1-1-1-14-1-16-1-18-18-18-21-5-5-24-25-25
12,2,10,0-0-1-2-4-4-0-7-8-8-10-10-11-13-14-15-16-13-18-16-18-18-19-19-24-20-19
12,2,10,0-1-1-1-3-5-6-6-5-5-5-5-5-13-14-5-14-5-14-2-2-21-20-9-24-23-20
12,2,10,0-1-2-2-4-5-6-7-7-8-5-5-5-13-0-15-0-15-0-15-16-6-22-15-6-25-22
12,2,10,0-1-1-0-0-5-6-5-5-0-10-10-10-13-0-14-0-13-0-13-5-9-22-22-9-25-25
12,2,10,0-1-1-1-1-5-0-6-8-8-1-5-1-5-0-5-0-5-0-19-20-6-20-23-6-23-23
12,2,10,0-0-1-0-1-0-6-7-7-7-1-1-1-1-0-1-0-1-0-8-8-6-6-8-6-16-20
12,2,10,0-0-1-1-1-5-0-1-5-5-0-5-5-13-0-13-0-13-0-13-17-21-17-17-24-17-17
12,2,11,0-1-2-2-2-5-3-4-4-9-10-11-11-11-14-11-14-13-14-9-9-8-9-9-8-23-23
12,2,11,0-1-1-1-1-1-6-7-8-8-1-1-1-1-5-1-10-8-10-8-8-6-8-8-6-25-25
12,2,11,0-1-1-1-1-1-0-1-1-1-1-1-1-1-0-1-14-1-14-1-0-14-1-8-20-25-25
12,2,11,0-0-0-0-0-0-6-6-6-6-0-11-6-13-0-6-0-11-0-4-4-21-11-4-24-20-23
12,2,11,0-1-2-3-3-5-6-5-5-5-5-5-11-13-13-13-16-17-16-13-17-21-22-23-24-25-25
12,2,11,0-1-1-1-1-5-0-2-8-9-0-5-5-13-0-5-0-17-0-19-9-21-9-22-24-9-9
12,2,11,0-1-1-3-1-5-0-5-5-5-5-5-5-5-0-5-0-17-0-19-19-21-22-22-24-25-25
12,2,11,0-1-2-2-4-4-0-5-5-9-10-11-12-12-0-15-0-17-0-17-17-21-17-17-24-25-22
12,2,11,0-0-0-0-0-2-6-6-6-6-10-11-11-13-13-5-13-5-14-5-13-14-20-20-21-21-23
12,2,11,0-1-2-2-4-5-6-7-8-9-5-5-5-5-0-5-0-5-0-9-8-6-9-9-6-22-22
12,2,11,0-0-2-3-3-5-5-5-5-5-5-5-5-5-3-5-3-5-3-5-5-19-22-22-19-22-25
12,2,11,0-0-0-0-0-5-6-5-5-5-0-5-5-5-0-5-0-5-0-4-8-7-21-9-7-24-24
12,3,0,0-1-1-3-0-1-1-2-7-2-0-1-3-7-14-14-13-14-14-13-14-14-13-14-14-13-16
12,3,0,0-1-2-3-0-2-2-3-1-1-7-1-8-2-11-11-14-11-11-14-11-11-14-11-11-14-10
12,3,0,0-1-1-3-0-3-3-0-0-7-10-10-7-2-13-13-12-13-13-12-13-13-12-13-13-12-9
12,3,0,0-1-2-0-0-1-2-3-0-3-9-11-1-1-3-3-8-3-3-8-3-3-8-3-3-8-16
12,3,0,0-1-1-3-0-3-3-3-3-3-0-9-0-8-14-14-2-14-14-2-14-14-2-14-14-2-3
12,3,0,0-0-2-3-0-3-3-0-3-7-10-2-10-10-1-1-9-1-1-9-1-1-9-1-1-9-12
12,3,0,0-1-1-1-3-3-1-3-3-7-9-1-3-3-14-14-14-14-14-14-14-14-14-14-14-14-9
12,3,0,0-0-1-3-3-3-3-2-2-2-10-7-11-9-0-0-16-0-0-16-0-0-16-0-0-16-26
12,3,0,0-0-0-2-3-3-0-3-7-3-10-11-11-13-8-8-12-8-8-12-8-8-12-8-8-12-0
12,3,0,0-1-1-3-3-1-1-3-1-3-8-1-11-9-3-3-14-3-3-14-3-3-14-3-3-14-3
12,3,0,0-1-2-1-3-3-2-7-3-3-10-0-10-0-1-1-8-1-1-8-1-1-8-1-1-8-14
12,3,0,0-0-1-2-2-3-3-3-7-9-7-3-8-9-10-10-3-10-10-3-10-10-3-10-10-3-3
12,3,1,0-1-2-3-3-5-6-4-7-6-9-9-9-5-5-5-8-16-5-8-18-18-8-8-8-8-8
12,3,1,0-1-0-2-2-5-5-5-5-5-8-11-11-13-8-8-8-8-8-8-8-8-8-8-8-8-5
12,3,1,0-0-1-3-3-4-5-3-3-3-3-11-10-11-5-2-11-12-12-11-1-1-11-1-12-11-11
12,3,1,0-0-1-3-3-3-3-3-3-5-10-10-5-6-5-9-15-5-12-16-15-9-21-9-12-19-18
12,3,1,0-1-2-3-4-5-5-5-3-3-5-6-7-5-9-0-14-9-0-17-9-0-20-0-0-17-18
12,3,1,0-1-2-0-4-5-5-5-5-5-10-9-5-12-0-7-8-7-7-7-0-7-8-7-7-7-8
12,3,1,0-1-1-2-4-5-5-5-5-5-9-10-11-5-5-3-3-3-3-3-3-3-3-3-3-3-3
12,3,1,0-1-1-3-4-5-5-4-5-4-10-10-3-3-5-8-8-8-8-8-8-8-8-8-8-8-5
12,3,1,0-0-2-3-4-3-6-5-5-5-5-6-3-6-14-6-14-6-6-14-14-6-14-6-6-14-14
12,3,1,0-0-1-3-3-3-5-3-3-5-10-7-3-11-5-3-1-6-6-18-5-3-1-6-6-24-18
12,3,1,0-1-1-1-3-5-5-3-3-3-5-8-5-9-1-0-2-0-0-2-1-0-1-0-0-2-0
12,3,1,0-0-2-3-3-4-3-5-5-5-3-3-3-6-8-4-15-0-7-17-8-4-17-0-0-23-5
12,3,2,0-1-1-2-2-5-5-5-5-5-8-7-4-5-5-5-15-17-18-9-20-19-9-19-19-9-8
12,3,2,0-0-0-3-3-4-3-5-5-5-3-3-3-3-5-5-15-0-13-18-4-12-21-12-12-24-12
12,3,2,0-0-1-2-4-4-5-3-3-3-7-7-7-10-14-15-7-15-15-7-15-21-7-21-21-7-3
12,3,2,0-0-2-3-4-4-6-6-6-6-5-8-6-6-2-2-0-0-0-0-0-0-0-0-0-0-0
12,3,2,0-1-1-3-4-3-5-7-8-8-5-8-7-11-5-5-8-16-16-8-5-5-8-5-22-8-8
12,3,2,0-1-0-2-3-3-4-3-3-3-4-7-3-0-4-4-9-17-17-9-20-20-9-23-23-9-9
12,3,2,0-0-0-3-4-4-4-3-3-3-8-7-4-4-4-4-9-16-16-17-19-16-9-19-19-24-26
12,3,2,0-0-0-3-3-3-3-3-3-4-5-3-10-5-13-15-9-9-17-8-9-17-9-23-23-8-8
12,3,2,0-1-1-1-1-5-5-5-5-5-6-5-5-7-6-6-8-6-6-8-2-2-8-2-2-8-12
12,3,2,0-1-1-0-3-3-3-6-6-6-5-10-10-4-8-15-6-8-18-18-18-21-21-21-21-24-6
12,3,2,0-0-0-2-3-3-3-3-5-5-5-4-5-4-13-13-14-17-17-18-17-21-21-23-21-21-21
12,3,2,0-0-0-2-2-0-3-3-7-7-7-9-7-7-9-9-6-16-16-2-19-19-22-22-22-22-26
12,3,3,0-0-2-3-3-5-6-6-6-6-8-8-5-8-14-15-9-15-9-9-15-15-9-15-9-9-9
12,3,3,0-1-1-3-4-5-5-5-5-5-6-6-6-6-4-4-5-9-13-3-9-0-2-0-0-0-0
12,3,3,0-1-0-2-4-5-4-6-5-5-5-5-5-5-5-8-8-8-8-8-8-8-21-8-8-24-22
12,3,3,0-1-2-3-4-5-5-7-8-8-8-8-8-8-8-8-8-8-8-8-19-8-22-19-19-24-26
12,3,3,0-0-0-3-4-4-4-4-4-4-9-11-10-9-11-11-9-8-8-19-19-19-22-19-19-25-25
12,3,3,0-1-1-1-4-5-5-6-6-6-5-5-5-5-8-8-8-8-8-8-8-8-8-8-8-8-21
12,3,3,0-0-2-3-3-4-5-3-3-3-9-9-8-12-9-7-16-9-9-19-7-7-22-9-9-25-7
12,3,3,0-0-2-0-4-4-6-6-6-6-4-4-4-6-4-4-8-7-7-8-8-7-8-8-8-8-8
12,3,3,0-1-1-1-3-5-5-5-5-5-5-5-5-5-5-9-9-7-9-9-7-9-9-7-9-9-7
12,3,3,0-1-1-3-3-5-6-6-8-8-8-8-6-8-8-8-7-7-7-7-7-7-22-23-7-23-22
12,3,3,0-0-0-3-4-4-4-4-4-4-4-4-4-6-4-4-6-4-4-2-0-4-2-0-0-2-0
12,3,3,0-1-1-3-4-5-5-4-4-4-10-10-10-10-5-5-9-7-7-19-19-19-19-19-19-19-19
12,3,4,0-0-0-0-4-4-4-7-7-7-6-7-8-8-2-11-7-2-18-11-2-21-7-22-24-25-26
12,3,4,0-1-1-2-2-5-5-7-8-8-1-9-1-2-1-6-12-4-6-6-4-11-18-0-4-18-18
12,3,4,0-0-1-0-4-5-5-6-5-6-5-5-5-5-5-8-8-8-8-8-8-8-0-2-2-0-0
12,3,4,0-1-1-1-2-5-5-5-5-6-5-5-5-6-5-5-6-5-5-2-1-5-2-1-1-2-1
12,3,4,0-0-1-1-4-5-5-5-5-5-5-5-5-5-8-8-8-8-8-8-8-8-22-22-22-24-24
12,3,4,0-1-2-3-4-5-6-7-7-7-5-7-5-13-5-7-9-7-7-9-9-9-21-1-24-24-24
12,3,4,0-1-1-3-3-5-5-6-6-6-6-7-6-6-7-7-9-7-7-9-9-9-2-1-1-2-2
12,3,4,0-0-0-1-4-4-5-7-7-9-7-9-9-9-13-13-9-17-17-9-19-19-2-22-23-2-2
12,3,4,0-0-0-1-4-5-5-5-8-8-5-5-5-6-5-5-6-5-5-6-5-16-2-0-0-24-0
12,3,4,0-1-2-3-4-5-5-5-5-5-5-5-5-5-5-4-7-4-4-8-4-4-2-22-22-24-25
12,3,4,0-0-1-3-4-4-5-6-6-6-6-6-6-6-6-6-8-8-8-8-8-8-0-2-2-0-0
12,3,4,0-0-0-0-4-4-5-4-4-4-4-4-3-13-9-9-16-9-9-8-9-9-8-22-22-8-10
12,3,5,0-1-0-3-4-5-5-7-7-7-7-7-7-7-8-8-7-7-7-7-7-7-0-1-1-0-0
12,3,5,0-1-1-3-4-5-5-5-7-7-5-6-5-5-5-5-9-5-5-9-5-5-15-1-1-15-1
12,3,5,0-1-2-3-4-5-6-7-7-7-6-6-6-6-7-7-7-7-7-7-7-7-0-23-24-0-0
12,3,5,0-1-1-3-4-5-5-7-7-7-5-5-5-7-7-7-7-7-7-7-7-7-15-2-2-24-2
12,3,5,0-0-0-0-4-4-4-4-4-4-4-4-4-4-4-9-4-9-9-4-7-9-4-9-9-4-4
12,3,5,0-0-0-3-4-4-4-4-4-4-6-4-4-6-4-4-6-4-4-6-4-4-22-1-1-22-23
12,3,5,0-1-1-3-4-5-5-5-5-8-5-5-5-5-5-8-8-8-8-8-8-8-2-2-2-2-2
12,3,5,0-1-2-3-4-5-6-6-6-6-6-6-6-6-6-6-6-6-6-7-6-6-21-23-23-24-23
12,3,5,0-1-1-3-4-5-6-7-7-7-8-8-8-6-8-9-7-9-9-7-7-7-0-22-24-24-24
12,3,5,0-1-1-2-4-5-6-6-8-8-8-8-8-8-5-8-8-8-8-8-8-9-0-0-0-0-0
12,3,5,0-0-2-3-4-5-6-6-6-6-6-6-6-6-6-6-6-8-6-8-8-8-22-23-23-24-24
12,3,5,0-1-1-3-4-5-5-7-8-8-8-8-8-8-9-9-9-9-9-9-9-9-21-22-22-24-0
12,3,6,0-1-2-3-4-5-5-5-5-5-5-8-8-8-5-5-8-5-5-8-5-5-2-1-2-2-2
12,3,6,0-1-2-3-4-5-5-5-5-5-5-5-5-5-5-5-5-16-16-16-16-16-7-22-22-23-23
12,3,6,0-1-2-3-4-5-6-6-6-6-6-6-6-6-6-6-6-6-6-6-6-6-22-22-22-25-25
12,3,6,0-0-0-3-4-5-5-7-7-7-8-7-8-7-7-9-9-9-9-9-9-9-18-2-2-21-2
12,3,6,0-1-2-3-4-5-5-5-8-8-8-8-8-8-8-8-8-8-8-18-7-8-1-1-1-1-1
12,3,6,0-0-0-1-1-1-1-4-4-4-10-10-11-12-13-13-12-6-13-12-6-13-18-0-0-24-24
12,3,6,0-0-0-0-0-4-4-7-8-8-10-8-10-8-10-13-8-16-16-8-19-19-15-1-1-15-1
12,3,6,0-0-0-2-2-3-0-3-3-3-3-3-3-0-9-9-7-7-7-7-9-9-2-22-22-23-23
12,3,6,0-0-0-3-4-5-4-4-4-4-4-4-4-6-4-4-6-4-4-6-4-4-1-0-0-1-0
12,3,6,0-0-2-3-4-5-6-7-7-7-6-6-6-6-7-7-6-7-7-6-7-7-22-1-1-25-1
12,3,6,0-1-2-1-2-5-6-7-7-9-9-9-9-9-9-9-9-9-9-17-9-9-4-22-22-24-24
12,3,6,0-1-0-3-4-4-5-6-6-6-4-5-4-5-5-5-6-5-5-6-5-5-22-1-1-23-23
12,3,7,0-0-2-3-4-5-6-6-6-6-6-6-6-6-6-4-6-6-4-6-6-4-21-23-23-24-24
12,3,7,0-0-0-3-4-5-5-7-7-7-5-7-5-5-7-7-5-7-7-5-7-7-19-22-1-25-25
12,3,7,0-1-0-3-4-2-4-7-8-8-8-8-8-8-13-13-8-16-13-17-16-13-8-13-13-7-7
12,3,7,0-1-1-3-4-5-5-6-8-8-10-10-10-10-10-10-8-10-10-17-10-17-22-23-24-24-24
12,3,7,0-1-1-3-4-5-5-7-8-8-10-10-10-10-13-13-16-16-16-15-19-19-2-22-5-23-23
12,3,7,0-1-1-3-4-5-5-7-7-8-8-8-8-6-5-5-6-5-5-6-8-5-2-1-1-2-1
12,3,7,0-0-0-0-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-21-22-22-24-24
12,3,7,0-0-0-3-4-4-4-4-4-4-4-4-4-4-4-9-11-9-9-4-9-9-17-23-23-17-20
12,3,7,0-0-0-3-4-4-4-4-4-4-6-4-4-6-6-8-8-8-8-8-8-8-22-22-22-25-22
12,3,7,0-1-2-3-3-5-6-6-6-6-6-6-6-6-13-14-16-17-17-16-19-17-7-23-24-7-26
12,3,7,0-1-2-2-4-5-6-6-6-6-6-6-6-8-8-8-9-8-8-9-9-8-22-22-22-25-26
12,3,7,0-1-1-3-4-5-5-7-8-8-8-8-8-8-8-8-8-8-8-8-8-8-2-1-23-2-1
12,3,8,0-1-2-3-3-5-6-6-8-8-6-6-6-6-8-8-8-8-8-8-8-8-0-23-23-23-23
12,3,8,0-1-2-3-3-5-5-7-7-7-7-7-7-7-7-7-7-7-7-7-7-7-3-23-23-25-26
12,3,8,0-0-2-3-4-5-6-7-8-8-8-8-8-8-6-5-6-6-5-6-6-5-2-2-1-24-26
12,3,8,0-0-0-0-4-4-4-7-8-8-9-9-9-9-9-9-9-9-9-9-9-9-22-22-22-24-1
12,3,8,0-1-2-3-4-5-5-5-8-8-5-5-5-4-5-15-4-5-5-4-5-15-0-6-2-23-26
12,3,8,0-1-1-3-4-5-5-5-5-5-5-5-5-6-5-4-6-5-4-6-5-4-22-1-22-24-25
12,3,8,0-1-1-3-4-5-5-5-5-5-5-5-5-5-5-5-5-5-5-5-5-5-15-6-2-24-15
12,3,8,0-0-2-3-4-5-6-6-6-6-6-6-6-6-4-4-6-4-4-6-4-4-21-23-0-24-24
12,3,8,0-1-2-3-4-4-4-7-7-7-7-7-7-8-8-8-8-7-7-7-8-16-1-1-1-24-24
12,3,8,0-1-2-3-4-5-6-6-6-6-10-10-12-12-14-2-15-8-2-17-8-2-21-22-22-25-25
12,3,8,0-0-0-3-4-4-4-7-7-9-9-9-10-13-9-4-16-16-16-16-16-4-18-22-1-24-24
12,3,8,0-1-2-3-4-5-5-6-6-6-6-6-6-6-6-6-6-6-6-6-6-6-2-2-0-0-0
12,3,9,0-0-0-3-4-5-4-7-7-7-7-7-7-7-7-5-7-7-5-7-20-18-9-2-2-24-24
12,3,9,0-1-2-2-4-5-2-2-8-0-0-0-4-0-13-13-0-16-13-0-16-13-0-9-5-24-24
12,3,9,0-0-0-3-4-4-4-6-5-5-10-6-10-8-10-4-8-8-4-8-8-4-22-13-0-22-0
12,3,9,0-1-1-3-0-5-5-5-5-5-5-5-5-5-5-14-5-5-1-5-5-1-1-1-24-25-25
12,3,9,0-0-0-3-4-5-5-5-8-8-8-8-8-8-8-8-8-8-8-8-8-8-0-2-1-24-24
12,3,9,0-1-1-3-4-5-5-5-5-5-7-7-5-8-5-5-8-7-5-8-7-5-18-23-1-24-24
12,3,9,0-1-2-3-4-5-5-7-7-9-9-9-9-9-9-5-9-9-5-9-9-5-0-0-0-0-0
12,3,9,0-0-0-3-4-5-5-7-8-9-9-9-9-9-9-9-9-9-9-9-9-9-21-13-1-24-26
12,3,9,0-1-1-3-3-4-3-7-7-9-10-10-10-10-10-9-10-9-9-10-10-9-21-22-2-21-1
12,3,9,0-1-2-0-4-4-6-7-8-7-8-8-8-8-5-4-8-8-4-8-8-4-9-9-22-2-25
12,3,9,0-0-0-3-4-5-5-7-8-8-8-8-8-8-8-8-8-8-8-8-8-8-22-22-1-24-24
12,3,9,0-0-2-3-4-4-6-7-8-8-6-8-6-8-6-4-8-6-4-8-6-4-1-2-0-0-0
12,3,10,0-1-1-3-4-5-5-6-6-6-6-5-6-6-6-4-6-6-4-6-6-4-2-2-0-25-25
12,3,10,0-1-1-3-3-5-5-5-5-5-5-5-5-5-5-12-3-5-12-3-6-12-2-1-23-24-24
12,3,10,0-0-1-3-4-5-5-5-7-7-5-6-5-6-5-4-6-6-4-6-6-4-2-2-0-15-15
12,3,10,0-1-2-3-4-5-6-6-8-8-6-6-8-8-6-4-8-6-4-6-6-4-2-2-0-0-23
12,3,10,0-1-2-2-0-2-2-6-6-6-10-10-10-13-10-15-16-11-18-16-19-18-18-17-24-25-25
12,3,10,0-1-2-1-4-5-2-2-2-9-10-10-10-13-13-15-13-13-15-19-13-15-15-13-24-23-23
12,3,10,0-1-2-3-3-5-5-7-8-8-8-8-8-13-8-15-8-8-15-8-8-15-14-7-24-23-23
12,3,10,0-1-1-1-4-5-5-5-5-5-8-8-8-8-8-4-16-8-4-17-8-4-22-16-0-25-25
12,3,10,0-1-2-3-2-5-6-6-5-4-10-10-12-13-14-4-13-14-4-18-13-4-12-13-2-25-25
12,3,10,0-0-2-3-4-5-6-6-8-8-6-6-6-8-6-4-8-8-4-8-8-4-20-23-0-23-23
12,3,10,0-1-1-3-4-5-5-7-7-7-7-7-6-6-6-4-6-6-4-6-6-4-0-2-0-24-24
12,3,10,0-0-2-3-4-3-6-6-8-9-10-10-10-13-13-4-13-13-4-13-13-4-19-13-24-22-22
12,3,11,0-1-2-0-2-4-6-7-7-9-9-9-9-9-11-15-9-9-15-9-9-15-9-9-2-23-23
12,3,11,0-1-2-3-4-5-6-6-6-6-6-6-6-6-6-14-6-6-14-2-2-17-2-2-24-25-25
12,3,11,0-0-1-0-4-5-5-5-7-7-5-11-11-11-1-4-11-1-4-11-11-4-6-1-3-25-26
12,3,11,0-0-2-3-4-5-6-6-6-6-10-11-11-11-4-4-11-4-4-11-4-4-11-9-24-23-23
12,3,11,0-1-2-3-0-2-2-7-8-9-9-9-9-13-14-14-14-17-17-17-20-17-20-23-0-25-25
12,3,11,0-0-2-3-4-5-6-7-8-9-10-10-12-13-5-4-13-13-4-13-7-4-7-22-24-2-2
12,3,11,0-0-2-2-4-4-6-6-6-6-8-8-8-13-8-4-16-8-4-16-13-4-22-22-24-25-25
12,3,11,0-1-2-3-4-2-6-2-8-8-10-11-12-13-12-4-16-16-4-16-16-4-16-16-24-25-25
12,3,11,0-1-0-0-1-1-0-7-7-9-10-11-10-13-13-14-16-17-14-16-17-14-12-17-1-24-23
